      -0.326     -0.188      2.617      0.330     -0.321      5.986
      -0.163     -0.189      1.723      0.409      0.006      6.986
       0.261     -0.055      4.498     -0.319      0.308      4.228
      -0.468      0.132      5.222      0.377     -0.174      3.519
       0.310     -0.117      6.091     -0.331     -0.134      2.634
      -0.222     -0.167      5.685      0.356     -0.123      3.023
      -0.333      0.005      5.685      0.273     -0.130      3.074
       0.096     -0.390      4.398     -0.249      0.196      4.333
       0.367     -0.224      3.796     -0.427      0.167      4.948
      -0.237      0.080      7.034      0.171     -0.249      1.709
       0.322     -0.076      1.972     -0.079     -0.140      6.733
       0.056     -0.270      3.138     -0.680      0.134      5.364
       0.274      0.008      2.513     -0.335     -0.165      6.239
      -0.291     -0.168      3.826      0.444     -0.135      4.867
      -0.635     -0.040      6.058      0.174      0.104      2.571
      -0.620     -0.016      4.453      0.295     -0.148      4.208
      -0.388     -0.367      3.450     -0.052     -0.067      5.087
       0.424      0.065      2.820     -0.042     -0.283      5.826
      -0.293      0.194      4.773      0.165     -0.075      3.989
      -0.613     -0.090      6.338      0.203     -0.210      2.258
       0.319      0.140      2.426     -0.225     -0.134      6.332
       0.299     -0.280      3.548     -0.044      0.323      5.176
      -0.341     -0.052      7.013      0.311     -0.116      1.722
       0.011      0.196      7.259      0.272     -0.011      1.440
      -0.108      0.088      5.317      0.368     -0.383      3.346
       0.126      0.545      4.669     -0.243     -0.090      3.958
       0.496      0.015      5.826     -0.234      0.180      2.872
      -0.036      0.320      2.977      0.753     -0.129      5.422
       0.298      0.095      1.736     -0.079      0.098      6.980
      -0.328      0.035      2.987      0.450      0.097      5.752
      -0.420     -0.264      4.363      0.221      0.272      4.367
       0.098      0.294      7.795     -0.193     -0.056      0.928
      -0.104     -0.422      2.391      0.174     -0.093      6.207
      -0.186     -0.061      2.387      0.575     -0.318      6.196
       0.213     -0.407      4.115     -0.339      0.046      4.559
       0.215     -0.100      4.777     -0.388      0.072      3.976
       0.087      0.142      3.848     -0.585      0.529      4.462
      -0.205      0.005      2.051      0.764     -0.086      6.502
      -0.479     -0.159      6.967      0.238     -0.003      1.743
      -0.227     -0.293      2.455      0.236      0.132      6.291
       0.147     -0.416      4.647     -0.347     -0.031      3.977
      -0.191     -0.063      4.256      0.170      0.459      4.419
       0.103     -0.030      0.544     -0.315     -0.372      8.096
      -0.446     -0.341      3.105      0.092      0.050      5.518
       0.310     -0.126      2.357     -0.377      0.010      6.392
      -0.320     -0.161      3.327      0.304      0.052      5.433
       0.410      0.464      5.103      0.025     -0.211      3.503
       0.320     -0.498      5.872     -0.321     -0.131      2.642
      -0.265     -0.182      6.467      0.336     -0.104      2.242
       0.228      0.380      5.251     -0.158     -0.333      3.502
      -0.184     -0.146      2.663      0.828     -0.088      5.785
       0.359     -0.412      2.820      0.097      0.020      5.712
      -0.129      0.448      6.197     -0.252      0.392      2.026
      -0.074      0.094      0.720      0.456      0.062      7.947
      -0.346     -0.040      3.054      0.324      0.156      5.701
      -0.347      0.094      4.882      0.145      0.020      3.868
       0.853     -0.032      5.692      0.025      0.058      2.588
      -0.017     -0.133      6.716     -0.423     -0.104      1.882
      -0.231     -0.185      3.174      0.359      0.215      5.581
      -0.410     -0.333      4.426      0.126      0.346      4.275
       0.015     -0.452      6.583      0.287      0.181      2.073
       0.232     -0.088      2.877     -0.283      0.517      5.770
      -0.186     -0.139      1.099      0.282      0.147      7.654
      -0.159     -0.200      1.531      0.151      0.090      7.230
       0.275      0.119      6.785     -0.261     -0.051      1.981
       0.236     -0.093      2.662     -0.454      0.203      6.066
       0.317      0.121      4.096      0.095     -0.509      4.473
      -0.666     -0.191      6.713      0.122     -0.033      1.844
       0.426     -0.005      3.083     -0.138     -0.167      5.615
      -0.090     -0.237      3.007     -0.604      0.433      5.423
      -0.036     -0.333      6.303      0.427      0.062      2.312
      -0.489     -0.195      4.679      0.183      0.234      4.021
      -0.351     -0.075      5.832      0.346      0.100      2.929
       0.184      0.118      2.420     -0.429     -0.368      6.269
      -0.032     -0.387      1.907     -0.419     -0.142      6.553
       0.276     -0.095      1.297     -0.089      0.176      7.435
       0.179      0.185      3.960     -0.252     -0.559      4.703
       0.451     -0.018      3.441     -0.055      0.384      5.144
      -0.244      0.185      5.647      0.340      0.084      3.074
       0.080      0.477      6.153     -0.474      0.094      2.287
      -0.266      0.419      5.696      0.272     -0.215      3.033
       0.316      0.442      4.828     -0.330     -0.015      3.818
      -0.211     -0.068      2.724      0.117      0.157      6.049
      -0.072     -0.159      6.681      0.304      0.160      2.051
      -0.402     -0.017      4.364      0.323      0.117      4.390
      -0.434     -0.071      4.049      0.235      0.009      4.692
       0.411     -0.098      5.902     -0.457     -0.071      2.820
      -0.226      0.048      1.175     -0.144      0.325      7.429
      -0.249     -0.222      7.249      0.230     -0.099      1.456
      -0.331     -0.036      1.500     -0.260      0.563      6.860
       0.133     -0.099      1.140     -0.545     -0.054      7.508
      -0.332      0.071      5.329      0.291     -0.106      3.439
       0.255      0.096      5.633     -0.217      0.416      2.968
       0.090      0.239      5.225     -0.537     -0.033      3.381
      -0.371      0.214      3.544      0.064     -0.395      5.137
       0.337      0.098      7.858     -0.129      0.117      0.853
      -0.105      0.030      1.145      0.243      0.428      7.496
       0.205      0.330      6.045     -0.361     -0.154      2.676
      -0.362     -0.124      6.067      0.320      0.004      2.687
      -0.018      0.306      5.140     -0.587     -0.056      3.345
       0.326     -0.135      1.882     -0.016     -0.235      6.742
      -0.187      0.124      2.462      0.631      0.381      6.015
      -0.128     -0.513      4.406      0.124      0.326      4.322
      -0.465      0.158      4.953      0.333     -0.078      3.788
       0.354      0.063      3.627     -0.262     -0.037      5.138
      -0.521      0.103      3.251     -0.252      0.105      5.126
      -0.184     -0.044      1.246      0.476      0.198      7.451
      -0.260     -0.016      1.817      0.320      0.105      6.942
      -0.435      0.158      7.248      0.088     -0.254      1.429
       0.070     -0.083      0.751     -0.189      0.329      7.976
      -0.502     -0.069      3.259      0.118     -0.285      5.332
       0.261      0.401      5.689     -0.290     -0.111      3.021
      -0.260      0.081      6.841      0.374     -0.171      1.890
      -0.003      0.186      7.641      0.219     -0.012      1.081
      -0.182     -0.314      3.461      0.401      0.022      5.224
       0.287     -0.464      2.971     -0.185     -0.164      5.535
      -0.018     -0.095      4.827     -0.367     -0.026      3.861
      -0.302      0.020      3.459      0.462      0.396      5.173
      -0.159     -0.058      5.801     -0.507     -0.009      2.687
       0.240     -0.091      2.788     -0.359      0.298      5.944
      -0.276      0.222      6.360      0.321     -0.063      2.387
       0.290     -0.118      2.212     -0.165      0.420      6.483
       0.144     -0.042      5.331     -0.439     -0.230      3.334
       0.404      0.764      4.363     -0.196     -0.019      3.979
       0.105     -0.030      3.868     -0.486     -0.490      4.635
       0.334     -0.061      4.792     -0.381      0.082      3.970
       0.540      0.233      6.525     -0.270     -0.090      2.169
      -0.326      0.222      1.970     -0.093      0.066      6.637
      -0.371     -0.056      1.974      0.016     -0.420      6.568
      -0.021     -0.724      6.317     -0.207      0.119      2.180
      -0.215     -0.042      1.008      0.225      0.267      7.720
      -0.215      0.012      4.088      0.457     -0.345      4.569
       0.273      0.086      3.796     -0.444     -0.054      4.951
       0.342     -0.088      1.676     -0.429     -0.215      7.005
      -0.151     -0.272      1.924      0.312     -0.020      6.774
       0.617      0.180      4.927     -0.073     -0.372      3.612
       0.303      0.157      2.745     -0.393     -0.012      5.998
       0.292      0.141      2.899     -0.306      0.216      5.794
      -0.324      0.246      7.013      0.295      0.082      1.678
       0.127     -0.167      4.043     -0.467      0.356      4.624
      -0.141     -0.073      5.937      0.332      0.277      2.778
       0.201     -0.316      5.205     -0.112     -0.041      3.500
       0.326      0.448      3.499     -0.616      0.600      4.419
      -0.275      0.069      3.876      0.262     -0.028      4.900
       0.108      0.221      1.722     -0.346     -0.028      6.992
       0.184     -0.037      5.683     -0.315     -0.524      2.848
      -0.276     -0.242      2.761      0.387     -0.119      5.914
      -0.451      0.058      7.846      0.149      0.071      0.851
       0.429     -0.258      2.882     -0.242     -0.025      5.798
      -0.272      0.211      7.366      0.237     -0.049      1.380
      -0.577      0.117      2.998      0.146      0.038      5.614
       0.199     -0.012      6.121     -0.281     -0.117      2.639
       0.476      0.584      5.172     -0.327      0.051      3.300
      -0.296     -0.019      3.837      0.538     -0.002      4.882
      -0.222     -0.039      2.158      0.235      0.418      6.526
      -0.294     -0.230      7.982      0.118     -0.102      0.697
       0.091      0.111      6.921     -0.337     -0.016      1.800
       0.338      0.065      3.594     -0.148     -0.543      5.001
      -0.043      0.218      7.978      0.144     -0.094      0.771
       0.258      0.499      4.577     -0.206     -0.083      4.078
       0.040      0.272      4.590     -0.432     -0.034      4.056
      -0.381     -0.099      4.269      0.285      0.030      4.491
      -0.344      0.190      5.168      0.278     -0.220      3.591
      -0.618      0.078      4.860      0.343     -0.052      3.834
      -0.176     -0.013      1.951      0.463      0.028      6.773
      -0.085      0.060      3.205      0.273      0.224      5.514
       0.316     -0.343      4.188     -0.340     -0.378      4.250
       0.182      0.259      4.175     -0.039     -0.456      4.551
      -0.222     -0.273      7.029      0.123      0.273      1.723
       0.368     -0.110      3.665     -0.390      0.232      5.080
      -0.277      0.398      7.358      0.237     -0.101      1.341
       0.341     -0.264      3.589     -0.311     -0.035      5.119
      -0.142      0.024      0.765      0.341      0.051      7.975
       0.421     -0.462      5.818     -0.223      0.167      2.857
       0.305      0.255      3.383     -0.526     -0.233      5.327
       0.229     -0.166      4.942     -0.264      0.237      3.825
      -0.345      0.098      2.079      0.088      0.081      6.628
       0.275      0.150      2.861     -0.434     -0.119      5.884
      -0.449     -0.267      2.873      0.019      0.178      5.761
       0.142      0.137      0.878     -0.086      0.295      7.775
       0.227      0.006      5.574     -0.277     -0.108      3.195
       0.323      0.038      2.905     -0.162     -0.242      5.827
       0.106      0.029      4.446     -0.509      0.181      4.196
      -0.346      0.247      4.714      0.149     -0.267      4.028
       0.045     -0.368      6.165      0.420      0.159      2.426
       0.512     -0.030      6.651     -0.260     -0.314      1.973
       0.207      0.027      1.226     -0.490      0.224      7.446
      -0.225     -0.128      3.575      0.607      0.086      5.089
      -0.449      0.223      3.755      0.213     -0.276      4.960
      -0.349      0.103      2.054      0.027      0.424      6.475
      -0.504      0.145      7.265      0.233     -0.123      1.441
      -0.334      0.190      4.285      0.294     -0.100      4.476
       0.159     -0.045      2.054     -0.480     -0.081      6.649
      -0.158      0.213      1.542      0.450     -0.213      7.161
      -0.438      0.267      4.347      0.164     -0.042      4.344
       0.210     -0.034      2.536     -0.510     -0.036      6.175
      -0.068     -0.081      6.616      0.427     -0.144      2.023
       0.344      0.067      4.059     -0.411     -0.215      4.683
      -0.246     -0.092      3.024      0.517     -0.099      5.673
      -0.124      0.110      4.892      0.451     -0.140      3.810
      -0.314      0.218      3.128      0.151     -0.110      5.619
       0.469     -0.175      3.892      0.092      0.432      4.631
       0.234     -0.006      3.179     -0.517      0.054      5.536
       0.310     -0.481      6.233     -0.293      0.015      2.393
      -0.268      0.054      5.407      0.250      0.283      3.295
       0.486      0.276      4.800     -0.081     -0.098      3.851
       0.463      0.274      3.898     -0.206     -0.008      4.777
      -0.428     -0.039      7.222      0.182      0.219      1.476
       0.266     -0.101      1.320      0.440      0.423      7.065
       0.361      0.068      3.317     -0.176     -0.136      5.431
      -0.162     -0.071      6.166      0.346     -0.143      2.553
      -0.129      0.185      2.493      0.456     -0.043      6.203
      -0.383     -0.158      6.690     -0.216      0.228      1.857
      -0.400      0.094      4.415      0.191      0.065      4.318
       0.001     -0.349      5.416      0.449      0.017      3.158
       0.448      0.372      4.701     -0.220      0.341      3.712
      -0.453     -0.425      7.249      0.184      0.082      1.392
      -0.359     -0.032      3.418      0.416      0.561      5.144
      -0.612     -0.338      4.240      0.069     -0.045      4.241
      -0.193      0.055      6.194      0.348     -0.273      2.517
       0.298      0.138      1.891     -0.235      0.322      6.739
       0.312     -0.231      5.682     -0.106      0.197      3.068
      -0.368     -0.057      3.058      0.157      0.388      5.612
      -0.602     -0.251      4.195     -0.050      0.083      4.288
      -0.341      0.351      6.683      0.126     -0.183      2.039
       0.132      0.389      6.644     -0.322     -0.090      2.038
       0.167     -0.167      6.986     -0.297      0.032      1.757
      -0.372      0.076      5.781      0.294      0.126      2.958
      -0.551      0.438      5.207      0.140     -0.162      3.392
      -0.490     -0.122      7.117      0.257     -0.047      1.589
       0.365     -0.181      5.381     -0.271      0.249      3.370
      -0.007     -0.332      7.676     -0.205      0.022      1.006
      -0.096     -0.448      3.375      0.430     -0.206      5.056
      -0.455     -0.240      4.241      0.103      0.489      4.385
       0.350     -0.086      2.126     -0.179     -0.067      6.605
      -0.162      0.353      3.014      0.226     -0.210      5.733
       0.155     -0.086      5.649     -0.345      0.421      3.008
      -0.249      0.121      4.839      0.345      0.123      3.892
      -0.262      0.024      5.603      0.341      0.016      3.163
      -0.085      0.076      3.291      0.713     -0.228      5.207
       0.239     -0.053      5.845     -0.229      0.296      2.887
       0.261      0.129      3.073     -0.146     -0.081      5.697
       0.228     -0.522      4.044     -0.250     -0.033      4.528
       0.124     -0.208      6.417      0.381     -0.080      2.145
      -0.128      0.191      5.498      0.374     -0.165      3.231
      -0.458     -0.076      5.710      0.085      0.323      2.933
       0.054      0.473      5.142     -0.177     -0.213      3.573
       0.371      0.055      5.022     -0.200     -0.399      3.647
       0.491     -0.272      5.114     -0.237      0.297      3.591
       0.135      0.066      2.993     -0.468     -0.133      5.713
      -0.184     -0.167      4.375      0.438     -0.460      4.100
      -0.283      0.130      6.427      0.272      0.186      2.279
       0.196     -0.027      4.539     -0.527     -0.248      4.105
       0.346      0.118      3.565     -0.323     -0.085      5.200
       0.123      0.271      3.079     -0.360     -0.309      5.649
      -0.132     -0.505      5.689      0.453     -0.148      2.730
      -0.071      0.028      4.337     -0.347      0.409      4.218
       0.092     -0.056      6.555      0.406      0.097      2.053
      -0.255      0.155      2.583      0.524     -0.143      6.129
       0.175     -0.057      1.640     -0.535      0.197      7.035
       0.200     -0.026      1.939     -0.284      0.116      6.828
      -0.262     -0.484      3.624      0.117      0.045      5.006
      -0.379      0.306      5.194      0.088     -0.097      3.504
       0.437     -0.222      4.417     -0.024      0.251      4.247
       0.180      0.177      3.615      0.143     -0.826      4.783
      -0.254     -0.040      2.155      0.223     -0.385      6.506
      -0.256     -0.010      2.431      0.305     -0.569      6.123
       0.218      0.062      4.395     -0.343     -0.292      4.333
       0.273     -0.021      4.292     -0.279     -0.255      4.436
      -0.217     -0.026      4.189      0.483      0.329      4.470
       0.160     -0.111      5.171     -0.205      0.237      3.597
       0.318     -0.045      3.362     -0.238      0.328      5.354
      -0.384     -0.050      4.836      0.297     -0.217      3.882
      -0.346      0.010      3.897      0.498      0.115      4.833
       0.657      0.224      4.570     -0.215      0.019      4.018
      -0.422     -0.206      4.332      0.253      0.001      4.391
       0.205      0.191      4.530     -0.425      0.030      4.180
       0.430      0.031      7.380     -0.282      0.120      1.337
       0.279      0.387      5.568     -0.259      0.098      3.062
      -0.243     -0.034      2.256      0.513     -0.395      6.344
      -0.270     -0.035      6.548      0.338      0.177      2.193
      -0.078      0.182      4.376      0.503     -0.015      4.269
      -0.163     -0.045      2.401      0.696     -0.060      6.179
       0.107      0.142      1.142     -0.460     -0.154      7.548
       0.218     -0.011      3.501     -0.529     -0.168      5.185
      -0.102     -0.299      4.702      0.376      0.197      4.012
       0.140     -0.002      1.822     -0.169      0.113      6.956
      -0.100      0.208      7.888      0.191      0.029      0.838
      -0.342     -0.030      3.906      0.187      0.529      4.684
       0.317     -0.076      3.090     -0.432     -0.163      5.629
      -0.414      0.460      6.262      0.255     -0.188      2.423
      -0.433     -0.076      2.847      0.218      0.126      5.881
      -0.243     -0.036      6.439      0.263     -0.230      2.284
      -0.638      0.038      6.925      0.138     -0.031      1.691
      -0.111      0.311      3.519      0.661      0.138      4.921
      -0.237     -0.178      4.823      0.315      0.207      3.941
       0.305      0.070      6.554     -0.294      0.085      2.197
      -0.179      0.396      1.941     -0.224      0.078      6.576
       0.554     -0.022      5.617     -0.198     -0.150      3.051
      -0.621      0.238      5.330      0.160      0.191      3.185
      -0.176      0.196      4.177      0.434      0.046      4.518
      -0.408      0.120      6.020      0.300      0.192      2.673
      -0.222     -0.108      1.086      0.151      0.379      7.619
      -0.355     -0.087      3.566      0.346     -0.314      5.098
       0.092      0.156      2.278     -0.598     -0.329      6.309
      -0.288      0.546      3.903      0.293      0.299      4.405
      -0.514     -0.641      5.924      0.313     -0.094      2.445
      -0.242      0.422      3.258      0.250      0.116      5.329
      -0.026      0.484      6.557      0.177     -0.186      2.140
      -0.251      0.446      4.024      0.272     -0.176      4.685
       0.226     -0.230      2.999     -0.053      0.531      5.684
      -0.070     -0.211      2.263      0.281      0.313      6.476
      -0.147      0.092      1.358      0.269      0.250      7.340
       0.227     -0.212      3.436     -0.219      0.319      5.324
       0.353      0.036      3.952     -0.296     -0.006      4.815
      -0.198     -0.260      7.975      0.139      0.004      0.753
      -0.295     -0.072      3.062      0.404     -0.056      5.687
       0.396      0.084      2.615     -0.216      0.187      6.081
       0.116     -0.336      6.207      0.439      0.223      2.338
      -0.647      0.404      6.028      0.228      0.025      2.499
       0.507     -0.195      6.430     -0.206      0.094      2.273
       0.474     -0.072      6.113     -0.255      0.073      2.622
      -0.369      0.270      5.225     -0.039     -0.311      3.441
       0.425      0.252      4.902     -0.203      0.177      3.728
       0.406     -0.115      3.402     -0.064     -0.119      5.270
       0.552      0.030      4.089     -0.157      0.284      4.511
       0.226      0.127      2.575     -0.253     -0.379      6.153
      -0.398     -0.053      3.912      0.126     -0.255      4.760
      -0.437     -0.431      4.737      0.313     -0.094      3.836
      -0.311      0.286      2.828      0.220      0.336      5.696
      -0.536      0.481      4.963     -0.130      0.050      3.360
      -0.062      0.140      5.682      0.521     -0.268      2.919
      -0.306     -0.044      3.890      0.399     -0.194      4.835
       0.066      0.272      5.982     -0.327     -0.118      2.733
       0.180      0.030      1.571     -0.487     -0.009      7.141
       0.660      0.152      4.897     -0.070     -0.401      3.587
      -0.282     -0.242      4.771      0.336      0.136      3.986
       0.279      0.063      4.936     -0.220     -0.139      3.837
      -0.002     -0.229      8.105      0.080     -0.097      0.599
      -0.253     -0.068      5.047      0.412      0.322      3.653
       0.600      0.005      5.792     -0.191      0.059      2.867
      -0.252     -0.199      1.569     -0.122     -0.161      7.036
      -0.240     -0.003      1.541      0.081     -0.401      7.115
      -0.189      0.042      0.879      0.008     -0.345      7.809
      -0.279     -0.202      1.856      0.285      0.007      6.877
       0.373      0.038      2.289     -0.360      0.146      6.443
       0.137     -0.013      6.018     -0.393      0.085      2.706
      -0.371     -0.340      4.751      0.274     -0.067      3.909
      -0.414      0.261      4.505      0.160      0.004      4.186
      -0.431     -0.313      7.179      0.170      0.114      1.518
      -0.509      0.074      3.546      0.075     -0.078      5.104
       0.353      0.002      4.975     -0.401      0.037      3.784
      -0.231      0.187      4.985      0.029     -0.298      3.760
      -0.360      0.020      3.789      0.269     -0.097      4.973
      -0.379     -0.231      4.113      0.280      0.330      4.626
       0.403     -0.044      5.401     -0.288     -0.191      3.322
      -0.144      0.184      6.783      0.309     -0.130      1.960
      -0.071     -0.342      4.692      0.331      0.308      4.026
      -0.254     -0.243      6.100      0.293      0.011      2.637
       0.253      0.134      4.092     -0.429      0.156      4.606
      -0.364     -0.199      2.313      0.230      0.098      6.422
       0.064      0.296      4.495     -0.233     -0.352      4.250
       0.127      0.203      6.362     -0.173      0.405      2.170
      -0.522      0.386      6.600      0.205     -0.119      2.049
       0.269     -0.061      1.703     -0.170     -0.647      6.738
       0.147     -0.498      5.280     -0.325      0.071      3.351
       0.281     -0.069      6.782     -0.293      0.042      1.982
      -0.211     -0.284      2.297      0.210      0.066      6.439
       0.405      0.148      5.352     -0.255      0.201      3.328
      -0.274     -0.153      2.867      0.497     -0.385      5.680
       0.393      0.108      3.553     -0.130     -0.437      5.096
       0.121     -0.424      2.815     -0.116      0.244      5.920
       0.200     -0.087      2.517     -0.606      0.289      6.113
      -0.247     -0.119      4.377      0.435     -0.223      4.296
      -0.271      0.149      3.274      0.469     -0.306      5.441
      -0.242     -0.158      7.275      0.144      0.123      1.493
       0.311      0.134      4.786     -0.506      0.154      3.892
       0.194     -0.288      5.025     -0.380     -0.023      3.665
      -0.464      0.340      4.384      0.331     -0.061      4.305
       0.106     -0.096      3.228     -0.632      0.267      5.345
      -0.463     -0.199      3.786      0.197     -0.054      4.895
      -0.115      0.226      1.267      0.271     -0.436      7.441
       0.309     -0.171      3.484     -0.324     -0.070      5.250
      -0.587      0.275      7.829      0.109      0.029      0.738
       0.542     -0.386      3.946      0.165      0.267      4.482
      -0.278      0.193      2.108      0.010      0.110      6.567
      -0.400      0.063      4.732      0.266     -0.173      4.016
      -0.524     -0.326      7.401      0.136     -0.072      1.178
       0.223      0.057      2.899     -0.211      0.086      5.871
      -0.280     -0.330      4.037      0.365     -0.004      4.653
       0.244     -0.081      3.610     -0.517      0.146      5.103
       0.227      0.224      4.441     -0.424     -0.018      4.276
       0.492     -0.215      2.970     -0.176     -0.144      5.640
       0.160     -0.335      4.877     -0.244      0.378      3.873
      -0.527     -0.070      2.654      0.210     -0.265      5.953
       0.178      0.044      1.410     -0.175     -0.085      7.366
      -0.299     -0.052      4.248      0.288     -0.329      4.434
      -0.196      0.253      2.776     -0.118     -0.284      5.937
       0.261     -0.142      6.944     -0.099      0.297      1.786
      -0.342     -0.069      2.331      0.175      0.061      6.418
      -0.280      0.171      2.128      0.245      0.298      6.504
       0.205     -0.445      6.893     -0.194      0.117      1.807
       0.327      0.014      3.629     -0.399     -0.080      5.129
      -0.230     -0.053      7.137      0.249      0.037      1.632
       0.400      0.165      6.075     -0.312      0.214      2.589
      -0.451     -0.146      3.460      0.299     -0.118      5.240
      -0.411      0.389      6.022      0.312      0.347      2.374
      -0.132     -0.438      3.728      0.019      0.182      4.991
       0.308     -0.149      5.708     -0.348     -0.007      3.041
       0.218     -0.341      2.770     -0.521     -0.426      5.555
      -0.424      0.251      3.498      0.395      0.176      5.138
      -0.185     -0.294      3.169      0.643      0.265      5.438
       0.119     -0.726      4.847     -0.317      0.021      3.562
      -0.429      0.467      5.593      0.272      0.182      2.889
       0.545      0.059      6.062     -0.184     -0.070      2.627
       0.132     -0.217      1.268     -0.210     -0.049      7.451
       0.414      0.023      6.386     -0.280      0.085      2.360
       0.500     -0.245      6.957     -0.189     -0.133      1.661
      -0.330      0.077      4.959      0.496      0.018      3.770
      -0.259     -0.064      2.395      0.435     -0.243      6.294
      -0.379     -0.214      3.477      0.001      0.136      5.206
      -0.318     -0.031      2.915      0.310     -0.147      5.834
       0.421      0.147      4.476     -0.221     -0.227      4.259
       0.562      0.718      6.044     -0.235      0.107      2.194
       0.303      0.200      7.120     -0.257     -0.010      1.621
       0.247     -0.342      7.455     -0.204     -0.149      1.157
       0.370      0.004      2.462     -0.316      0.069      6.291
      -0.456      0.188      5.359      0.104     -0.262      3.329
      -0.205      0.098      4.389      0.438     -0.121      4.346
      -0.396     -0.227      4.470      0.060      0.303      4.224
      -0.343     -0.088      4.685      0.241      0.107      4.082
      -0.343      0.574      3.772      0.211     -0.052      4.789
      -0.118      0.217      2.708      0.588     -0.159      5.915
       0.324     -0.013      3.371     -0.329      0.232      5.366
      -0.119     -0.112      5.717      0.432     -0.049      2.974
      -0.266     -0.038      4.821      0.399     -0.212      3.896
      -0.198     -0.234      2.361      0.155      0.272      6.403
      -0.229     -0.245      2.030      0.086      0.254      6.718
      -0.438     -0.123      2.741      0.324      0.101      5.998
      -0.711     -0.279      5.710      0.263      0.076      2.878
      -0.298     -0.246      2.833      0.380     -0.013      5.880
      -0.196      0.259      3.699      0.448     -0.240      5.019
       0.160      0.200      1.761     -0.452     -0.260      6.942
      -0.512      0.010      2.906      0.202      0.131      5.771
       0.201     -0.181      6.052     -0.416     -0.110      2.626
      -0.283      0.140      2.767      0.225     -0.239      5.993
      -0.177      0.453      5.856      0.217      0.110      2.729
       0.482     -0.450      6.296     -0.143      0.021      2.289
       0.324      0.181      3.831     -0.288     -0.537      4.833
      -0.541     -0.150      6.255      0.077      0.218      2.379
      -0.214     -0.320      4.695      0.064      0.173      4.056
      -0.370      0.013      2.377      0.068      0.229      6.299
       0.250      0.070      7.890     -0.174     -0.030      0.871
       0.102     -0.216      6.809     -0.374      0.176      1.891
      -0.267     -0.192      3.376      0.503     -0.091      5.301
       0.558     -0.139      7.254     -0.153      0.042      1.408
      -0.328     -0.358      6.965      0.145     -0.143      1.638
       0.322     -0.000      1.417     -0.113      0.042      7.311
      -0.142     -0.086      1.959      0.468      0.401      6.683
      -0.087     -0.283      4.611      0.249      0.185      4.144
       0.423      0.091      3.325     -0.370      0.084      5.409
      -0.250     -0.057      1.303      0.009      0.458      7.323
      -0.207     -0.379      1.865      0.114     -0.220      6.662
      -0.407     -0.026      4.064      0.417     -0.006      4.691
       0.386     -0.158      2.691     -0.191      0.259      6.034
      -0.278     -0.230      6.056      0.257      0.150      2.708
      -0.262     -0.474      4.463      0.495      0.012      4.112
       0.192      0.187      2.331     -0.845     -0.031      6.122
      -0.400      0.117      5.018      0.187      0.224      3.658
       0.141      0.182      6.466     -0.335     -0.103      2.272
       0.156      0.390      5.707     -0.171     -0.206      3.041
       0.021      0.314      1.644     -0.257     -0.241      7.074
       0.365     -0.414      6.725     -0.274      0.016      1.931
      -0.241     -0.103      2.687      0.380      0.133      6.070
      -0.345      0.146      6.084      0.310      0.023      2.664
       0.410      0.025      2.548      0.038      0.290      6.037
       0.156      0.009      1.875     -0.469     -0.337      6.772
       0.178     -0.325      7.669     -0.119      0.169      1.075
      -0.263      0.170      1.626      0.094      0.249      7.016
       0.316     -0.084      1.432     -0.124      0.114      7.298
       0.572      0.165      4.859     -0.156     -0.288      3.776
      -0.422      0.044      4.534      0.261     -0.189      4.202
      -0.233     -0.117      6.006      0.199      0.331      2.729
      -0.455     -0.304      5.497      0.242     -0.294      3.015
       0.270      0.090      7.152     -0.236     -0.090      1.615
       0.173     -0.533      6.574     -0.233     -0.099      1.951
      -0.288      0.098      2.466      0.338     -0.151      6.295
       0.115      0.099      6.463      0.208     -0.312      2.214
       0.202      0.197      3.044     -0.185      0.067      5.695
      -0.182     -0.111      1.762      0.166      0.509      6.908
      -0.452     -0.001      6.305      0.229      0.096      2.427
      -0.187     -0.289      5.172      0.427     -0.232      3.390
       0.057      0.412      4.648      0.345     -0.296      4.003
       0.065      0.143      5.831     -0.381     -0.125      2.877
      -0.234     -0.071      3.369      0.566      0.389      5.250
      -0.510      0.113      6.897      0.228      0.227      1.734
      -0.171      0.070      3.774      0.451     -0.303      4.912
       0.359     -0.111      2.782     -0.216      0.365      5.923
       0.224     -0.039      3.684     -0.507     -0.212      4.993
       0.440      0.192      5.836     -0.433      0.063      2.867
       0.080     -0.280      5.369     -0.505      0.054      3.246
      -0.241      0.349      4.461      0.172     -0.208      4.292
      -0.713      0.205      4.453     -0.063     -0.031      3.912
       0.208      0.231      7.458     -0.264     -0.065      1.280
      -0.295     -0.223      3.735      0.359     -0.085      4.973
      -0.371     -0.216      3.746      0.320     -0.016      4.982
       0.287     -0.160      4.643     -0.537     -0.264      3.955
      -0.589     -0.298      5.256      0.295     -0.060      3.359
       0.191     -0.090      2.041     -0.609      0.288      6.584
      -0.263      0.072      2.635      0.347     -0.668      5.886
      -0.318      0.128      2.147      0.558      0.075      6.537
       0.194      0.304      5.862     -0.244     -0.252      2.897
       0.418      0.038      5.045     -0.287      0.070      3.705
       0.482      0.175      3.566     -0.303      0.110      5.117
      -0.206      0.193      1.289      0.194     -0.203      7.465
       0.391      0.246      7.163     -0.200     -0.261      1.557
      -0.354     -0.337      4.403      0.275     -0.120      4.233
